Date and time	Type of activity	Item purchased	Number of items	Change in pokecoins	Money spent on purchase	Currency
02/02/2018 15:13:58 UTC	In-game item granted by admin	Star pieces	1	
02/10/2018 09:48:21 UTC	Pokecoin spent for in-game item	POKECOIN		-780
02/10/2018 09:48:21 UTC	In-game item bought	Raid pass (paid)	6	
02/10/2018 09:48:21 UTC	In-game item bought	Star pieces	8	
02/10/2018 09:48:21 UTC	In-game item bought	Egg incubator	4	
02/10/2018 09:48:21 UTC	In-game item bought	Lucky egg	3	
02/15/2018 10:56:46 UTC	In-game item granted by admin	Lure	1	
02/15/2018 10:56:58 UTC	In-game item granted by admin	Raid pass (paid)	4	
02/24/2018 11:11:41 UTC	Pokecoin spent for in-game item	POKECOIN		-200
02/24/2018 11:11:41 UTC	In-game item bought	Pokemon storage upgrade	1	
02/24/2018 11:32:15 UTC	Pokecoin spent for in-game item	POKECOIN		-200
02/24/2018 11:32:15 UTC	In-game item bought	Pokemon storage upgrade	1	
02/27/2018 10:41:43 UTC	In-game item granted by admin	Raid pass (paid)	1	
03/06/2018 09:40:40 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/06/2018 09:40:40 UTC	In-game item bought	Egg incubator	1	
03/06/2018 09:40:43 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/06/2018 09:40:43 UTC	In-game item bought	Egg incubator	1	
03/06/2018 10:55:28 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/06/2018 10:55:28 UTC	In-game item bought	Egg incubator	1	
03/07/2018 18:02:11 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/07/2018 18:02:11 UTC	In-game item bought	Egg incubator	1	
03/09/2018 09:10:21 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/09/2018 09:10:21 UTC	In-game item bought	Egg incubator	1	
03/10/2018 11:24:02 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/10/2018 11:24:02 UTC	In-game item bought	Egg incubator	1	
03/12/2018 14:12:14 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/12/2018 14:12:14 UTC	In-game item bought	Egg incubator	1	
03/13/2018 10:33:26 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/13/2018 10:33:26 UTC	In-game item bought	Egg incubator	1	
03/16/2018 08:30:30 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/16/2018 08:30:30 UTC	In-game item bought	Egg incubator	1	
03/19/2018 09:53:16 UTC	Pokecoin spent for in-game item	POKECOIN		-150
03/19/2018 09:53:16 UTC	In-game item bought	Egg incubator	1	
03/20/2018 10:17:06 UTC	Pokecoin bought	POKECOIN		1200	10.99	EUR
03/20/2018 10:17:14 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/20/2018 10:17:14 UTC	In-game item bought	Raid pass (paid)	1	
03/21/2018 10:32:25 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/21/2018 10:32:25 UTC	In-game item bought	Raid pass (paid)	1	
03/21/2018 12:38:43 UTC	In-game item granted by admin	Raid pass (paid)	2	
03/23/2018 13:22:49 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/23/2018 13:22:49 UTC	In-game item bought	Raid pass (paid)	1	
03/23/2018 13:23:24 UTC	Pokecoin spent for in-game item	POKECOIN		-780
03/23/2018 13:23:24 UTC	In-game item bought	Incense	5	
03/23/2018 13:23:24 UTC	In-game item bought	Star pieces	10	
03/23/2018 13:23:24 UTC	In-game item bought	Egg incubator	5	
03/24/2018 11:41:18 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/24/2018 11:41:18 UTC	In-game item bought	Raid pass (paid)	1	
03/24/2018 18:56:28 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/24/2018 18:56:28 UTC	In-game item bought	Raid pass (paid)	1	
03/30/2018 17:28:56 UTC	Pokecoin spent for in-game item	POKECOIN		-100
03/30/2018 17:28:56 UTC	In-game item bought	Raid pass (paid)	1	
04/02/2018 18:35:00 UTC	Pokecoin spent for in-game item	POKECOIN		-100
04/02/2018 18:35:00 UTC	In-game item bought	Raid pass (paid)	1	
04/15/2018 16:40:56 UTC	Pokecoin bought	POKECOIN		550	5.49	EUR
04/15/2018 16:41:06 UTC	Pokecoin spent for in-game item	POKECOIN		-1480
04/15/2018 16:41:06 UTC	In-game item bought	Raid pass (paid)	24	
04/15/2018 16:41:06 UTC	In-game item bought	Star pieces	14	
04/15/2018 16:41:06 UTC	In-game item bought	Lure	10	
04/15/2018 16:41:06 UTC	In-game item bought	Lucky egg	12	
05/07/2018 19:49:26 UTC	In-game item granted by admin	Raid pass (paid)	1	
05/12/2018 07:47:34 UTC	Pokecoin spent for in-game item	POKECOIN		-1480
05/12/2018 07:47:34 UTC	In-game item bought	Raid pass (paid)	15	
05/12/2018 07:47:34 UTC	In-game item bought	Star pieces	15	
05/12/2018 07:47:34 UTC	In-game item bought	Egg incubator	4	
05/12/2018 07:47:34 UTC	In-game item bought	Lucky egg	15	
05/18/2018 19:15:39 UTC	In-game item granted by admin	Raid pass (paid)	1	
05/19/2018 18:11:46 UTC	Pokecoin spent for in-game item	POKECOIN		-200
05/19/2018 18:11:46 UTC	In-game item bought	Bag upgrade	1	
05/20/2018 07:45:58 UTC	Pokecoin spent for in-game item	POKECOIN		-200
05/20/2018 07:45:58 UTC	In-game item bought	Bag upgrade	1	
05/28/2018 04:09:30 UTC	Pokecoin spent for in-game item	POKECOIN		-200
05/28/2018 04:09:30 UTC	In-game item bought	Bag upgrade	1	
05/28/2018 04:09:33 UTC	Pokecoin spent for in-game item	POKECOIN		-200
05/28/2018 04:09:33 UTC	In-game item bought	Bag upgrade	1	
06/12/2018 13:51:24 UTC	Pokecoin spent for in-game item	POKECOIN		-780
06/12/2018 13:51:24 UTC	In-game item bought	Raid pass (paid)	8	
06/12/2018 13:51:24 UTC	In-game item bought	Lure	6	
06/12/2018 13:51:24 UTC	In-game item bought	Egg incubator	4	
06/12/2018 13:51:24 UTC	In-game item bought	Lucky egg	8	
06/16/2018 07:38:23 UTC	Pokecoin spent for in-game item	POKECOIN		-200
06/16/2018 07:38:23 UTC	In-game item bought	Pokemon storage upgrade	1	
